unique_id,title and description,imgUrl,productURL,stars,price,listPrice,isBestSeller,boughtInLastMonth,text_embeddings,image_embedding
B014TMV5YE,"Sion Softside Expandable Roller Luggage, Black, Checked-Large 29-Inch",https://m.media-amazon.com/images/I/815dLQKYIYL._AC_UL320_.jpg,https://www.amazon.com/dp/B014TMV5YE,4.5,139.99,0,FALSE,2000,"[0.051738,0.034628,-0.039232,-0.038132,-0.060212,-0.036258,-0.013525,0.083596,0.051861,0.012242,0.004265,0.062371,-0.102744,0.036095,0.032591,0.055649,-0.043305,0.013515,-0.044405,0.030554,0.026725,0.081682,0.055527,-0.030473,0.011478,-0.020441,0.024606,-0.016234,0.081030,-0.055649,0.015033,-0.046442,0.016438,-0.074797,-0.024606,0.022080,-0.044120,0.017732,0.029963,0.051494,0.001922,0.017772,0.096633,-0.076222,0.062493,0.050476,-0.015348,-0.069501,-0.089544,0.006839,0.028497,0.014493,0.046320,-0.060701,0.046687,0.065223,-0.045220,0.042980,0.095003,0.003420,0.000533,-0.110321,-0.030615,0.066649,0.017752,-0.028558,-0.032286,0.047013,-0.038356,-0.040719,-0.019595,0.011967,0.001337,-0.087507,0.045791,0.038376,0.053572,-0.057034,0.092803,0.063430,-0.040983,0.009894,0.008173,-0.003422,0.009788,0.019107,0.007206,0.013383,-0.060008,-0.069908,0.052227,-0.019911,0.041044,-0.028354,0.016683,-0.040494,-0.023792,0.056179,-0.014371,0.136883,-0.001693,0.000696,0.090603,0.020268,-0.015919,-0.040372,0.049905,-0.042613,0.094922,-0.055405,-0.050109,0.045668,0.033711,0.027804,0.018944,-0.013250,0.072067,-0.011886,-0.023323,-0.019769,0.078300,-0.053286,-0.029312,-0.079359,-0.032836,0.016173,-0.034587,-0.030819,-0.058501,-0.022671,0.032224,-0.077526,0.039170,-0.044976,0.016947,0.053286,0.049009,-0.065508,0.015084,-0.089055,0.023262,0.039211,0.054101,-0.013851,-0.091011,0.077771,-0.028252,0.054223,-0.002819,0.037867,-0.108773,-0.025482,0.072475,0.031817,-0.035321,-0.115291,0.018231,0.041696,0.055405,0.090359,-0.039782,0.004336,-0.042654,-0.015124,0.100381,0.017803,-0.001766,-0.067178,-0.162874,-0.012761,0.044365,0.011702,0.040474,-0.041757,0.094596,0.050435,0.049539,0.000216,-0.070356,-0.034648,-0.067178,-0.001756,-0.031125,-0.034302,-0.012965,0.001641,-0.006788,-0.074186,0.048439,-0.082048,0.043917,-0.006518,-0.006335,-0.025991,-0.056668,-0.015063,-0.031837,-0.007206,0.032286,0.022019,0.081111,-0.060619,-0.016907,0.004479,-0.032917,-0.080582,-0.068849,0.040046,0.062575,-0.068645,0.059234,-0.048887,-0.062005,-0.010124,0.011743,0.059560,0.082944,-0.003873,-0.026603,0.073615,-0.061882,-0.020390,-0.006335,-0.078463,-0.022203,0.030025,0.026073,-0.062331,-0.056912,-0.059886,-0.000358,0.026073,-0.121891,-0.029576,-0.030452,0.000312,-0.025156,-0.007420,-0.050313,-0.024973,-0.003995,0.017131,0.021327,0.089381,0.042124,-0.046402,0.039822,0.059723,-0.066853,0.005281,-0.042980,-0.029576,0.049376,0.015501,0.022040,-0.009686,-0.061638,0.078422,-0.020879,-0.026847,-0.017660,0.001845,-0.072067,-0.016958,-0.026888,-0.049864,0.039496,0.031776,-0.004639,-0.031145,-0.001479,0.046198,0.006401,0.030717,-0.000412,0.005566,0.011998,-0.067708,-0.043713,0.074226,-0.008596,0.002261,0.026582,-0.068808,0.060090,0.007430,0.005383,-0.028497,-0.087426,0.143727,0.059927,-0.059438,-0.108203,0.049539,-0.056383,-0.005785,-0.160104,0.073534,0.016621,-0.033202,0.044161,0.052879,0.092722,-0.041472,-0.081559,0.096633,0.035830,0.057564,-0.029882,0.005311,-0.094677,0.083759,-0.071293,-0.024973,0.014208,-0.080867,-0.019483,0.025543,0.020441,-0.021306,0.081559,0.044405,0.099484,-0.000564,0.055038,-0.021245,0.025340,0.046768,-0.043102,-0.085878,-0.042083,-0.031919,-0.010088,-0.017538,0.005917,-0.093211,-0.014350,0.002208,-0.093537,0.084655,0.021632,-0.052838,0.032489,0.059968,0.010231,-0.036604,0.102418,-0.008866,0.010694,-0.029536,0.006707,-0.002740,-0.025910,0.043631,-0.064082,-0.029882,-0.023506,-0.016520,0.015369,0.041717,-0.028782,0.053816,0.054061,-0.032591,0.028945,0.026195,-0.001857,0.047827,0.034241,0.011631,0.066771,0.083148,0.030025,-0.008071,-0.065223,0.020380,0.043346,0.114965,-0.058745,0.010119,0.037358,0.027397,-0.047542,0.114395]","[0.016521,0.012098,-0.008005,0.057566,0.013495,0.051560,-0.030633,-0.063585,0.035238,-0.022174,0.049873,0.034626,0.062744,-0.018400,0.039324,0.013075,0.060685,-0.010798,-0.000161,0.001425,-0.005806,0.029959,0.060224,-0.049819,0.040511,-0.004153,0.007208,-0.008401,-0.004419,-0.007004,-0.035170,0.013612,0.021044,0.001961,-0.026899,-0.067945,0.007428,-0.008544,-0.046163,0.097900,0.067589,-0.010977,-0.041556,-0.025845,-0.004546,-0.079720,-0.051147,0.032347,-0.050979,-0.014496,0.015546,-0.026505,0.007095,0.053105,0.012936,0.025098,-0.010681,-0.042254,0.004744,0.013945,0.008018,-0.022370,-0.042780,-0.026901,0.001472,-0.063186,0.022562,0.016227,-0.049289,0.004899,-0.039850,-0.003349,0.052849,0.027131,0.025497,-0.014671,0.026741,-0.006003,-0.014725,0.013702,0.015586,-0.000530,-0.019212,-0.023994,0.038913,0.016416,0.051906,-0.007277,-0.092800,-0.031407,-0.007515,0.031229,-0.635005,0.005288,-0.021025,-0.022526,-0.009291,0.032018,0.032661,-0.005573,0.018645,-0.024820,0.033940,0.008609,0.005116,-0.001863,-0.059267,-0.034563,0.048588,0.008892,0.060891,-0.002699,0.006668,-0.018612,0.026067,0.009775,0.020994,0.028995,-0.042494,0.023486,-0.045331,0.073456,-0.004703,0.000788,-0.017608,-0.031429,-0.017770,-0.012830,-0.026027,-0.016277,0.020781,0.066399,-0.000868,0.075060,0.070187,0.006962,0.040904,0.006565,-0.028218,0.004742,0.044124,0.023865,0.001630,-0.020803,-0.015692,0.051280,0.067650,-0.037075,0.017942,-0.031169,-0.001981,-0.006880,0.087786,-0.036903,-0.036779,0.027243,-0.002631,-0.005734,-0.030854,0.061753,-0.045566,0.032252,-0.034838,0.016273,0.018111,0.032803,0.067542,0.017257,0.042456,-0.011762,0.021406,-0.022261,0.005985,0.050774,0.029743,-0.020183,0.066103,0.038424,0.022171,0.037255,0.039074,-0.052693,-0.015203,0.008198,-0.029583,0.014488,-0.007853,-0.058707,-0.004494,0.016084,0.032824,0.019292,-0.006074,-0.017845,0.045390,-0.033792,-0.021646,-0.018218,-0.051713,-0.032695,0.016393,-0.076751,0.068800,0.053646,0.004298,-0.004696,-0.036936,0.006445,-0.020460,-0.006538,-0.003088,-0.016898,0.015444,0.010472,-0.054015,0.069105,0.004885,0.010415,-0.017351,-0.012190,-0.015804,-0.066270,-0.026176,-0.011553,0.010396,0.001392,0.005301,-0.028295,0.026512,-0.004157,0.044505,0.000646,0.019770,0.075564,0.016428,-0.032430,0.047242,-0.007650,-0.062247,0.026761,0.010736,-0.011052,-0.080547,-0.006557,0.027531,0.004002,-0.026903,-0.034478,-0.005900,0.083666,-0.075472,-0.012396,0.040131,0.003061,-0.007012,0.014812,-0.008520,0.056590,0.062538,-0.071331,0.043013,-0.002807,0.035102,0.064896,0.011142,0.018051,0.012584,-0.021551,0.067600,0.011256,-0.020765,-0.018913,0.016944,-0.011971,-0.043745,0.001848,0.007879,-0.003766,0.011070,-0.019067,-0.007644,0.004840,-0.004294,0.010985,-0.043140,0.012991,0.113061,0.015310,-0.007834,-0.015986,0.036161,0.017903,0.039563,0.037507,-0.034296,0.038895,0.009160,0.001720,0.047489,0.042948,0.010725,0.030880,-0.019807,-0.001588,-0.049021,-0.055601,0.016369,0.007124,-0.003831,0.034155,0.016593,0.026428,0.075047,0.031258,-0.005597,0.000184,0.036144,0.054701,0.032527,-0.001759,0.021362,0.097580,0.008319,0.020457,0.007564,0.002409,0.026823,-0.030238,0.044532,-0.000864,0.038090,0.003116,-0.014527,-0.072390,0.021025,0.005554,-0.012246,-0.026005,0.035568,-0.025309,0.006559,0.013392,0.057229,-0.003517,0.000961,-0.020110,0.039137,0.033729,-0.011772,-0.010314,0.020419,-0.020139,0.000872,0.000944,0.008530,-0.021750,-0.052016,0.047866,-0.016338,-0.023899,0.048307,0.009318,-0.010063,-0.006623,-0.092680,-0.020361,0.010071,-0.029113,0.028597,-0.019562,0.009483,0.008316,0.002936,-0.050274,0.014833,0.012268,0.041551,-0.025147,0.047348,0.019417,0.012575,0.004317,-0.068840,0.021182,-0.027635,0.000140,0.049517,-0.053860,0.011276,-0.003070,-0.007969,0.016178,-0.007556,0.000375,-0.021964,0.024067,0.020584,0.011797,-0.027409,-0.020882,-0.061690,-0.009436,0.063999,-0.008578,0.020475,-0.014533,-0.016031,0.009809,-0.039129,0.011225,0.022800,0.011406,0.031448,-0.008782,-0.053429,-0.084065,0.016543,-0.028432,-0.001219,-0.037741,-0.015898,0.026901,0.031986,0.069649,0.009718,0.016008,0.009395,0.009052,-0.201590,-0.007149,-0.027484,0.001729,0.035382,0.044489,-0.025693,0.001296,0.039521,-0.008804,0.046661,-0.003042,0.029964,-0.002904,0.024647,0.002002,0.002639,-0.044243,0.008754,0.017770,0.018479,-0.031115,-0.059980,-0.029224,0.012586,0.000906,-0.012076,-0.043302,0.011225,-0.018126,-0.025365,-0.014126,0.034366,-0.045593,0.009721,0.005924,0.004164,-0.008882,-0.010755,0.041165,-0.006063,-0.003234,-0.010282,0.016582,-0.012507,0.000540,0.035805,-0.005375,-0.000482,-0.004488,0.022182,-0.006344,-0.017630,0.013985,-0.014296,-0.047635,-0.028531,0.047588,0.029294,0.027967,-0.024637,-0.015681,-0.037822,0.010017,-0.025335,-0.018408,0.029552,-0.009351,0.012018,0.028539,0.025436,0.011051,-0.004952,-0.016083,0.006669,0.039207,-0.014366,0.013904,-0.002962,-0.007948,-0.032510,0.120078,-0.017006,0.002876]"
B07GDLCQXV,Luggage Sets Expandable PC+ABS Durable Suitcase Double Wheels TSA Lock Blue,https://m.media-amazon.com/images/I/81bQlm7vf6L._AC_UL320_.jpg,https://www.amazon.com/dp/B07GDLCQXV,4.5,169.99,209.99,FALSE,1000,"[0.048459,0.009883,0.018042,0.003920,-0.044902,-0.040086,0.012457,0.084247,0.067316,-0.033547,0.026137,0.019654,-0.058536,-0.068317,0.027286,0.027286,-0.009688,-0.014328,-0.062018,0.024359,-0.057906,0.018709,0.084692,-0.040938,0.006187,-0.046384,0.088693,-0.065575,0.039234,-0.044087,0.034381,-0.032176,0.116109,-0.018330,-0.023433,0.030157,-0.045754,0.041123,0.022914,0.046681,0.013421,-0.040605,0.042568,-0.070577,-0.002519,0.038160,0.032195,0.010586,-0.051608,0.064686,0.072021,0.027897,-0.007488,0.017413,-0.037289,0.015356,-0.074096,-0.035751,0.077579,0.030268,-0.006896,-0.031083,-0.050756,0.057239,0.027971,-0.063056,-0.050645,0.068798,-0.060388,0.013291,-0.055350,-0.038382,-0.055980,-0.031454,0.080468,0.017385,0.048274,0.030620,0.005719,0.046236,-0.184648,0.017561,0.011355,-0.003960,-0.031546,-0.019543,-0.031287,0.049348,-0.038085,-0.099289,0.055387,0.002399,0.060425,-0.022914,0.045384,-0.023340,0.031065,0.050719,-0.016023,0.024915,0.049533,-0.015042,0.027990,0.087359,-0.050571,0.014764,0.010170,-0.035751,-0.028620,-0.033065,-0.033751,0.034677,-0.038048,0.021025,0.026045,-0.027638,0.048237,-0.007530,0.028675,-0.041012,0.033028,-0.005553,-0.012457,-0.148711,-0.011114,0.016144,-0.082839,-0.063908,-0.075837,0.033528,-0.052868,-0.044865,0.054312,0.027212,-0.004515,0.044680,0.030120,-0.021655,0.030898,-0.088100,-0.016320,-0.006997,0.074355,0.027712,-0.127668,-0.008317,-0.031306,0.049718,0.003140,0.056795,-0.127149,-0.007595,0.045421,-0.005613,0.055313,-0.119295,-0.028119,0.038456,-0.000926,0.093806,-0.014115,0.065205,-0.081580,-0.023563,0.075022,0.032750,0.051571,-0.050571,-0.129150,-0.051645,0.040456,-0.016357,0.030620,-0.003781,0.078542,-0.041901,0.056387,-0.022173,-0.042902,-0.058684,0.028082,-0.003916,-0.068983,-0.062537,-0.044421,-0.054794,0.009994,-0.077579,0.021655,-0.003156,0.028490,0.047755,-0.033491,-0.021191,-0.055794,-0.038604,-0.090323,-0.019358,-0.053201,-0.032565,0.015143,-0.049015,-0.019098,-0.040864,-0.065093,-0.055757,-0.053349,0.030342,0.060685,-0.011087,0.095362,-0.035344,-0.092101,-0.059351,-0.025044,-0.006405,0.117887,-0.026434,-0.005076,0.076245,-0.050756,-0.023303,0.017514,-0.092546,0.012439,-0.008220,-0.025711,-0.043087,-0.074763,-0.068020,-0.064019,0.033918,-0.044458,-0.063352,0.033936,0.008044,-0.030917,-0.087359,-0.000932,-0.001143,-0.063019,0.063426,-0.063612,-0.008929,0.065242,-0.007900,-0.042865,0.022729,-0.045384,-0.016375,0.012559,-0.017255,0.076171,-0.032436,0.067168,0.046903,-0.063500,0.013208,-0.093139,-0.014958,-0.015375,-0.013096,-0.059055,-0.013402,-0.012235,0.013532,0.019117,-0.016162,0.025915,-0.010364,-0.032936,0.057721,0.021469,0.030305,-0.007340,-0.009077,-0.025582,-0.104327,0.009744,0.073689,-0.093880,-0.066464,0.088323,-0.115219,0.068835,-0.008618,-0.004420,0.051052,-0.079505,0.076615,0.158862,-0.005886,-0.053275,0.011513,0.021266,-0.009392,-0.091138,0.040086,-0.064982,-0.003557,0.040123,0.067279,0.000846,0.065871,-0.045643,0.022155,0.039234,-0.031972,-0.098400,0.067650,-0.056091,0.005960,-0.073503,-0.046421,0.000234,-0.091138,-0.100178,0.054238,0.015347,-0.026119,0.086322,0.026008,0.044717,-0.057610,0.021469,0.046310,0.018922,0.002194,0.025341,-0.082099,0.014449,0.011707,-0.011605,-0.041309,0.024063,-0.095214,-0.015755,0.036029,-0.171458,0.070873,-0.004988,0.041605,-0.029157,0.058054,-0.003513,0.001028,0.092101,0.000023,0.005566,0.104401,0.005201,-0.034621,-0.006419,0.054831,-0.078986,-0.042568,0.025711,0.026952,0.002096,0.016459,0.059870,0.082543,-0.012004,0.001030,-0.017866,0.042568,-0.019950,0.017061,0.005474,0.023526,0.031935,0.016255,0.010299,0.007187,-0.028564,-0.003191,-0.025489,0.066279,-0.053979,-0.042013,0.080468,-0.014782,-0.009206,-0.038752]","[0.014001,0.004912,-0.001481,0.035452,0.019483,0.035992,-0.012555,0.055250,0.031031,-0.042435,0.053050,0.008506,0.052427,-0.041506,0.068118,0.003180,-0.025663,0.002348,-0.011490,0.023553,-0.010951,-0.003209,0.006270,-0.041992,0.016859,0.028308,-0.002294,0.012113,-0.021849,-0.009916,-0.044906,0.015275,-0.012251,-0.023386,-0.024694,-0.044813,-0.000392,0.007630,-0.021580,0.124842,0.052405,-0.012382,-0.069562,-0.025071,-0.007374,-0.119957,-0.046143,-0.009425,-0.043967,-0.008282,-0.026810,-0.009353,-0.001515,0.044674,0.013846,0.015126,-0.044525,-0.031919,0.007808,0.005928,-0.024073,-0.039282,-0.034303,-0.003442,0.005911,-0.026681,0.011202,-0.013833,-0.026813,0.024793,-0.070619,-0.027091,0.039396,0.018979,0.022379,0.011058,-0.000624,-0.026641,-0.002298,0.006625,0.001248,-0.034972,-0.044020,-0.046656,0.022994,0.011331,0.000356,-0.018588,-0.041831,-0.040152,0.008946,0.011990,-0.666908,0.020764,0.020202,0.006845,0.034360,0.044644,0.040150,-0.010744,-0.013292,-0.025503,0.031487,0.024241,0.011085,0.012156,-0.130710,-0.002591,0.040942,0.013221,0.040206,0.009835,0.018861,-0.027632,0.011516,0.034479,0.002730,0.038299,-0.024433,-0.018197,-0.039707,0.064413,-0.009129,-0.032455,-0.014333,-0.027818,0.005760,-0.030968,0.002228,-0.015078,0.038566,0.044260,0.024442,0.080866,0.045702,0.018101,0.013169,0.020916,-0.018835,0.002090,0.028026,0.001149,-0.035927,0.014422,-0.026195,0.013252,0.019124,-0.023957,-0.002271,-0.001789,-0.007792,-0.010623,0.088223,-0.005716,-0.020912,0.011655,-0.010693,-0.000220,-0.005292,0.046159,-0.028689,-0.002705,-0.010412,0.013737,0.030991,0.044339,0.064597,0.034905,0.020600,-0.031631,0.004736,-0.021179,-0.000621,0.025182,-0.004047,-0.007143,-0.005005,-0.005289,0.007137,0.017849,0.073063,-0.044090,0.007889,0.003418,0.000103,0.029397,-0.016380,-0.066798,-0.014808,0.000054,0.037151,-0.032169,-0.026240,0.019090,0.028117,0.006018,0.001643,0.026687,-0.053549,-0.025745,0.043793,-0.034781,0.084907,0.042406,0.040499,-0.025444,-0.024239,-0.001522,-0.039220,0.004280,0.013944,-0.027904,0.018209,0.007924,-0.044223,0.044986,0.009597,0.030427,-0.046618,-0.024779,-0.047920,-0.016501,-0.004779,-0.011441,0.020832,-0.012422,-0.027606,-0.017664,0.005408,-0.010695,0.012731,-0.011245,0.037113,0.063448,0.016023,-0.023533,0.062835,0.002334,-0.027798,0.013576,0.026618,0.028826,-0.034146,-0.024967,0.012382,0.030138,-0.008109,-0.028445,-0.006333,0.027997,-0.059694,-0.048263,0.039776,-0.004639,0.004660,-0.014880,-0.005560,0.057363,0.023352,-0.051509,0.023900,-0.005532,0.029072,0.081312,0.029917,0.034612,0.047816,-0.006252,0.084394,0.040236,-0.026285,-0.040057,0.003233,-0.014169,-0.024006,0.039231,-0.003261,0.014278,-0.016588,0.000528,-0.004235,0.013608,-0.037523,0.007780,-0.015007,0.002366,0.032079,0.031208,0.012749,-0.011052,0.015739,-0.016191,0.035478,-0.000506,-0.058384,-0.004064,-0.040018,-0.014287,0.008186,0.025472,-0.002240,0.011970,-0.040553,-0.036671,-0.026132,0.020073,-0.008055,0.004736,0.032238,0.039466,-0.023037,0.044017,0.080954,-0.008102,0.016170,-0.003561,0.021905,0.038893,-0.003795,0.010210,0.041355,0.045399,0.011493,-0.003660,0.000932,-0.043392,0.050453,-0.012120,0.025342,0.000806,0.034626,0.015067,-0.007506,-0.039483,0.003654,0.025856,0.024078,-0.025516,0.003841,0.000010,0.009049,0.019980,0.039599,-0.020200,0.018358,-0.034400,0.026471,0.009083,-0.012306,-0.034844,-0.013956,-0.025380,0.004260,0.007507,0.018262,-0.017334,-0.043561,0.011539,-0.010132,-0.015792,-0.024853,0.012507,-0.054132,-0.021611,-0.076431,0.022115,0.043611,-0.035594,0.039840,-0.002211,-0.014216,0.003440,0.010133,-0.045183,0.006956,0.001137,0.058912,-0.045474,0.034522,0.039009,0.000280,0.003096,-0.019784,-0.020535,0.008310,0.048835,0.018374,-0.045320,0.023782,-0.060972,-0.055054,-0.012564,-0.014637,-0.040951,-0.025943,0.022658,0.002429,-0.017474,0.010258,0.021565,-0.008203,-0.010254,0.041320,-0.010112,0.005613,0.004534,-0.020725,0.013661,-0.032858,0.010308,0.075762,0.019754,0.007826,-0.003448,-0.025615,-0.084667,0.029166,-0.028005,0.004046,-0.008777,-0.043487,0.018552,0.060121,0.000769,0.020818,-0.028803,0.011423,0.017356,-0.261468,-0.004018,-0.007985,0.025452,0.036090,-0.015427,-0.068071,0.006563,0.060220,0.019271,0.008260,0.017139,0.039166,-0.015842,-0.003126,0.010746,-0.009827,-0.044241,-0.010525,0.014529,0.015177,-0.032934,-0.060041,-0.032833,0.057007,0.005485,-0.015683,-0.038737,0.032009,-0.032062,-0.021042,-0.013755,0.009785,0.005613,0.004422,-0.008178,0.035084,-0.001918,-0.011742,0.030293,-0.003744,-0.015031,0.010925,0.016367,0.019969,-0.030166,0.014467,-0.008176,-0.016588,-0.021832,-0.000083,-0.000963,-0.002369,-0.040682,0.020448,-0.053239,-0.041230,0.039295,0.033784,0.064942,-0.015371,0.000970,-0.019296,-0.007918,0.048299,-0.039427,-0.017744,0.044003,0.028526,0.020021,0.005125,0.001855,-0.001155,-0.004061,0.040131,0.036637,-0.020227,0.004563,0.000063,0.017330,-0.017626,0.037911,-0.010732,0.001224]"
